2026-01-29 14:02:06.618 [main] INFO  smartebao.guide.CrawlerApplication - Starting CrawlerApplication using Java 1.8.0_442 on qiyuzhengdeMac-mini.local with PID 91611 (/Users/qiyuzheng/Desktop/java_project/kaoyoungCrawler/target/classes started by qiyuzheng in /Users/qiyuzheng/Desktop/java_project/kaoyoungCrawler)
2026-01-29 14:04:32.306 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [1c], RequestId: 08c98eb92ba748c9b6004a3be87c4dac
2026-01-29 14:04:32.307 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [1c], RequestId: ce0ca1582d7240278a5f9805d8b7191a
2026-01-29 14:04:32.307 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - WebSocket连接已关闭，但未找到对应的clientId, RequestId: ce0ca1582d7240278a5f9805d8b7191a
2026-01-29 14:04:32.307 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: ce0ca1582d7240278a5f9805d8b7191a
2026-01-29 14:04:37.321 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [1d], RequestId: 06fa2fa08c5640d0a61ce4b550789bed
2026-01-29 14:04:37.322 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [1d], RequestId: 378e02d3b25e4a67a62a7ecae1538a3c
2026-01-29 14:04:37.323 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - WebSocket连接已关闭，但未找到对应的clientId, RequestId: 378e02d3b25e4a67a62a7ecae1538a3c
2026-01-29 14:04:37.323 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 378e02d3b25e4a67a62a7ecae1538a3c
2026-01-29 14:04:42.334 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [1e], RequestId: 4c503f69372348248d9a57b8b9a03f90
2026-01-29 14:04:42.335 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [1e], RequestId: 32bd607077444fc3849af0b488f64287
2026-01-29 14:04:42.335 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - WebSocket连接已关闭，但未找到对应的clientId, RequestId: 32bd607077444fc3849af0b488f64287
2026-01-29 14:04:42.335 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 32bd607077444fc3849af0b488f64287
2026-01-29 14:04:47.348 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [1f], RequestId: 01a3f4a736804ebdbf7a92b24e7c73f8
2026-01-29 14:04:47.348 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [1f], RequestId: f631ca3286644be2acdccd4cd062833d
2026-01-29 14:04:47.348 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - WebSocket连接已关闭，但未找到对应的clientId, RequestId: f631ca3286644be2acdccd4cd062833d
2026-01-29 14:04:47.348 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: f631ca3286644be2acdccd4cd062833d
2026-01-29 14:04:52.359 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [20], RequestId: 745fbdb37438472e8e89d363ba6f8bde
2026-01-29 14:04:52.360 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [20], RequestId: ea87f18e71644f969c8207d3d628aa03
2026-01-29 14:04:52.360 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - WebSocket连接已关闭，但未找到对应的clientId, RequestId: ea87f18e71644f969c8207d3d628aa03
2026-01-29 14:04:52.360 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: ea87f18e71644f969c8207d3d628aa03
2026-01-29 14:04:57.368 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [21], RequestId: 2beea75a63a74c828c3b9d247598786c
2026-01-29 14:04:57.369 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [21], RequestId: 0c064107355b46cd99e586fc5ff9bec4
2026-01-29 14:04:57.369 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - WebSocket连接已关闭，但未找到对应的clientId, RequestId: 0c064107355b46cd99e586fc5ff9bec4
2026-01-29 14:04:57.369 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 0c064107355b46cd99e586fc5ff9bec4
2026-01-29 14:05:02.381 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [22], RequestId: 58aef1000b0f4ed0a52d77808889941b
2026-01-29 14:05:02.381 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [22], RequestId: 8b00244ac8d746d6a7d0597467c4f8cb
2026-01-29 14:05:02.381 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - WebSocket连接已关闭，但未找到对应的clientId, RequestId: 8b00244ac8d746d6a7d0597467c4f8cb
2026-01-29 14:05:02.382 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 8b00244ac8d746d6a7d0597467c4f8cb
2026-01-29 14:05:07.395 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [23], RequestId: 0de567e12ea7470ab4cda430e11d3a40
2026-01-29 14:05:07.396 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [23], RequestId: 224f9db658bd46cf97973dd33278ffb3
2026-01-29 14:05:07.396 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - WebSocket连接已关闭，但未找到对应的clientId, RequestId: 224f9db658bd46cf97973dd33278ffb3
2026-01-29 14:05:07.396 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 224f9db658bd46cf97973dd33278ffb3
2026-01-29 14:05:12.405 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [24], RequestId: 3f95aff6539e4d15bd4085575ae2214a
2026-01-29 14:05:12.406 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [24], RequestId: 09c768d8043e436ca330f1a8c5a1e1de
2026-01-29 14:05:12.406 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - WebSocket连接已关闭，但未找到对应的clientId, RequestId: 09c768d8043e436ca330f1a8c5a1e1de
2026-01-29 14:05:12.406 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 09c768d8043e436ca330f1a8c5a1e1de
2026-01-29 14:05:17.416 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [25], RequestId: 4f0e75be237544709dd443e067a24713
2026-01-29 14:05:17.417 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [25], RequestId: 4de4792569e744df8b25ab93856d716f
2026-01-29 14:05:17.417 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - WebSocket连接已关闭，但未找到对应的clientId, RequestId: 4de4792569e744df8b25ab93856d716f
2026-01-29 14:05:17.417 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 4de4792569e744df8b25ab93856d716f
2026-01-29 14:05:22.425 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [26], RequestId: 70e41d0267b24e3eae167f1fc8248cd1
2026-01-29 14:05:22.426 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [26], RequestId: 95e2f25f2e944dcea8a84833a9e10efa
2026-01-29 14:05:22.426 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - WebSocket连接已关闭，但未找到对应的clientId, RequestId: 95e2f25f2e944dcea8a84833a9e10efa
2026-01-29 14:05:22.426 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: 95e2f25f2e944dcea8a84833a9e10efa
2026-01-29 14:05:27.435 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [27], RequestId: c87aaa968eeb4cb5b61bd0aa5f8841ec
2026-01-29 14:05:27.436 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [27], RequestId: d2589f7c4df440278d743906f106307a
2026-01-29 14:05:27.436 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - WebSocket连接已关闭，但未找到对应的clientId, RequestId: d2589f7c4df440278d743906f106307a
2026-01-29 14:05:27.436 [http-nio-8090-exec-2] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: d2589f7c4df440278d743906f106307a
2026-01-29 14:05:32.448 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [28], RequestId: 1770a9eb06434c78801365b979c0ccba
2026-01-29 14:05:32.449 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [28], RequestId: d20bb30973cb46af829046f7fc11f2ba
2026-01-29 14:05:32.450 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - WebSocket连接已关闭，但未找到对应的clientId, RequestId: d20bb30973cb46af829046f7fc11f2ba
2026-01-29 14:05:32.450 [http-nio-8090-exec-3] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: d20bb30973cb46af829046f7fc11f2ba
2026-01-29 14:05:37.461 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [29], RequestId: 2b523325f1f442008098ea6501250e46
2026-01-29 14:05:37.462 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onClose with params: [29], RequestId: d5c25168dba34924b8c9b1907f24779f
2026-01-29 14:05:37.462 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - WebSocket连接已关闭，但未找到对应的clientId, RequestId: d5c25168dba34924b8c9b1907f24779f
2026-01-29 14:05:37.462 [http-nio-8090-exec-4] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onClose with result: Connection closed, RequestId: d5c25168dba34924b8c9b1907f24779f
2026-01-29 14:05:38.751 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Entering method: LoginController.login with params: [1], RequestId: 44324804f19a4e2b917392fc9897ab14
2026-01-29 14:05:38.826 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - 客户端ID: client_fp_iu4mw1, RequestId: 44324804f19a4e2b917392fc9897ab14
2026-01-29 14:05:38.846 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - 创建新客户端记录 - clientId: client_fp_iu4mw1, username: 1, RequestId: 44324804f19a4e2b917392fc9897ab14
2026-01-29 14:05:38.846 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - 用户登录成功 - username: 1, RequestId: 44324804f19a4e2b917392fc9897ab14
2026-01-29 14:05:38.847 [http-nio-8090-exec-5] INFO  smartebao.guide.utils.LogUtils - Exiting method: LoginController.login with result: Login successful, RequestId: 44324804f19a4e2b917392fc9897ab14
2026-01-29 14:05:38.865 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onOpen with params: [2a], RequestId: f65a3ab48e424487b99b3b009455f2ec
2026-01-29 14:05:38.866 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - WebSocket连接建立成功 - token: eyJhbGciOiJIUzUxMiJ9..., RequestId: f65a3ab48e424487b99b3b009455f2ec
2026-01-29 14:05:38.869 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - 认证成功，准备发送认证成功消息 - clientId: client_fp_hhp17p, username: 1, RequestId: f65a3ab48e424487b99b3b009455f2ec
2026-01-29 14:05:38.911 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - 已发送认证成功消息，等待客户端注册 - clientId: client_fp_hhp17p, username: 1, RequestId: f65a3ab48e424487b99b3b009455f2ec
2026-01-29 14:05:38.911 [http-nio-8090-exec-6] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onOpen with result: Connection established, RequestId: f65a3ab48e424487b99b3b009455f2ec
2026-01-29 14:05:38.912 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"register","payload":{"username":"1","currentUrl":"https://client.smartebao.com/manifest/ISF-control","supportTaskTypes":"product_crawl,article_crawl,idle_task","idleStatus":false},"clientId":"client_fp_iu4mw1","timestamp":1769666738912}], RequestId: b8e6f8315bf145b5b4320b6896b82f40
2026-01-29 14:05:38.915 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleRegister with params: [client_fp_iu4mw1], RequestId: 889f7a447aa046ca90f7206e4adcd446
2026-01-29 14:05:38.940 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.sendScriptsToClient with params: [client_fp_iu4mw1], RequestId: 0053043ac3964f8d87a023e46ee2af86
2026-01-29 14:05:38.953 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - 已向客户端 client_fp_iu4mw1 下发 4 个脚本, RequestId: 0053043ac3964f8d87a023e46ee2af86
2026-01-29 14:05:38.953 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.sendScriptsToClient with result: Scripts sent, RequestId: 0053043ac3964f8d87a023e46ee2af86
2026-01-29 14:05:38.953 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 注册成功，空闲状态: false, RequestId: N/A
2026-01-29 14:05:38.953 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleRegister with result: Client registered, RequestId: N/A
2026-01-29 14:05:38.954 [http-nio-8090-exec-7] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:05:40.725 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"idle_status_update","payload":{"isIdle":false,"timestamp":1769666740724},"clientId":"client_fp_iu4mw1","timestamp":1769666740724}], RequestId: 7609b6d7ce7b4d71aba98b4d46490f44
2026-01-29 14:05:40.727 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleIdleStatusUpdate with params: [client_fp_iu4mw1], RequestId: 429b48efefbc4633ab467b50836b2675
2026-01-29 14:05:40.747 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 空闲状态更新: false, 空闲持续时间: N/A, RequestId: 429b48efefbc4633ab467b50836b2675
2026-01-29 14:05:40.748 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleIdleStatusUpdate with result: Idle status updated, RequestId: 429b48efefbc4633ab467b50836b2675
2026-01-29 14:05:40.748 [http-nio-8090-exec-8] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:05:40.754 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"idle_status_update","payload":{"isIdle":false,"timestamp":1769666740754},"clientId":"client_fp_iu4mw1","timestamp":1769666740754}], RequestId: 2f8051fdc4d7473ea1d7254306662c4b
2026-01-29 14:05:40.755 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleIdleStatusUpdate with params: [client_fp_iu4mw1], RequestId: abe5c1a05d9a4bdaaed70ebe7a4ecdea
2026-01-29 14:05:40.762 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 空闲状态更新: false, 空闲持续时间: N/A, RequestId: abe5c1a05d9a4bdaaed70ebe7a4ecdea
2026-01-29 14:05:40.763 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleIdleStatusUpdate with result: Idle status updated, RequestId: abe5c1a05d9a4bdaaed70ebe7a4ecdea
2026-01-29 14:05:40.763 [http-nio-8090-exec-9] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:05:40.768 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"idle_status_update","payload":{"isIdle":false,"timestamp":1769666740767},"clientId":"client_fp_iu4mw1","timestamp":1769666740767}], RequestId: 9f779c89b4084da89461060fb3adb958
2026-01-29 14:05:40.768 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleIdleStatusUpdate with params: [client_fp_iu4mw1], RequestId: 085037e7cc7e4fc2914a7bf5490c0818
2026-01-29 14:05:40.775 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - 客户端 client_fp_iu4mw1 空闲状态更新: false, 空闲持续时间: N/A, RequestId: 085037e7cc7e4fc2914a7bf5490c0818
2026-01-29 14:05:40.776 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.handleIdleStatusUpdate with result: Idle status updated, RequestId: 085037e7cc7e4fc2914a7bf5490c0818
2026-01-29 14:05:40.776 [http-nio-8090-exec-10] INFO  smartebao.guide.utils.LogUtils - Exiting method: CrawlerWebSocketHandler.onMessage with result: Message processed, RequestId: N/A
2026-01-29 14:05:40.781 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.onMessage with params: [{"type":"idle_status_update","payload":{"isIdle":false,"timestamp":1769666740781},"clientId":"client_fp_iu4mw1","timestamp":1769666740781}], RequestId: 4aff641fcf6a4629aebc72b502db4fa8
2026-01-29 14:05:40.782 [http-nio-8090-exec-1] INFO  smartebao.guide.utils.LogUtils - Entering method: CrawlerWebSocketHandler.handleIdleStatusUpdate with params: [client_fp_iu4mw1], RequestId: 8d366e0407964f43a17ce68f56c37ccd
